,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,county,Unnamed: 0,review_id,user_id,stars_y,useful,funny,cool,text,date
743,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,7708.0,x6PmI-ijndx5Jf-bnYfcpw,OzJa3rQ264_jbCTCdv3kEw,4.0,2.0,0.0,0.0,"An awesome little place, in a really nice part of Germantown, with awesome food.  My family and I went here for lunch, with tasty results.  Portions are large and hearty-- I had the buffet, which is a great value for the money if you love German Sausages.  When you get the buffet, you also get a discount when you purchase one of their delicious desserts.  

My family ordered the hot pretzel nuggets, which are fried, delicious, and tasty, especially with the honey mustard sauce they serve it with.  Generous portions, and not oily at all.  The original sausage sandwich was huge, more than enough for my sister and mom, and was served with a hearty portion of spatzle. 

The buffet saw a number of side dishes, including green beans, cabbage, bean and ham soup, mac and cheese, red cabbage, German potato salad, sauerkraut, and several salad items, including applesauce, a green salad, and bread rolls.  While the sausage stew tasted a little strange, it wasn't too bad, and the buffet had 5 different types of sausage.  Everything was freshly stocked and tasted great.  Note that when you pick up a buffet, you can buy a dessert (normally $4-$5) for $2.50.  

For dessert, the four of us split two cream puffs-- one chocolate, one vanilla.  These were GREAT.  The cream was rich and soft, and there was definitely no cutting back on the good stuff!

To top off the whole affair, service was terrific.  Parking is easy, and it's definitely a memorable experience.",2009-03-01 08:47:08
744,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,7924.0,cavdmpqF8SAjtDQLJOYQKQ,8_zsgKif1ZnRwVz8eKx7hA,4.0,1.0,0.0,1.0,"I liked the sausages, the beer, and the vibe!
Must try the humongous choux.",2015-12-21 04:38:26
745,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,10302.0,CDzb4SAK8k5BT4DBRLMPcw,6cklVdW1271ztbq7iE2BBQ,4.0,0.0,0.0,0.0,I like the cream puffs but I'm not a huge fan of German food. When I come here I normally get the buffet and the food is delicious. My boyfriend loves it at Schmidt's but I could take it or leave it. Personally if there's a really long wait time I'd rather go somewhere else.,2014-06-11 18:51:46
746,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,10977.0,5WGfqPMY-vG6PaX4bEcgIA,gjZp61JZaqcLrKjEDVSPIQ,2.0,0.0,6.0,3.0,"I've had a lot of sausage in my day (wink, wink).  Schmidt's has a lot going for it: great atmosphere, German Village location, gargantuan cream puffs.  But it's not enough to make up for so-so food, namely the sausage.  Now if you are a person who doesn't get a lot of sausage (wink, wink), you might rate it higher.",2005-05-24 05:37:53
747,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,11100.0,DeZDYXM_TLnO0BIZa6Gbsw,1ZWoiuSniauE7N8gsorU_Q,3.0,0.0,0.0,0.0,"I went there for lunch with high expectations as it seems like THE place to be in Columbus. I took the buffet and maybe that was the mistake. The food was good, but I was really nothing amazing.
I think I ought to go back get something from the menu and maybe revise my rating...",2011-07-29 15:44:18
748,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,11273.0,qsGoszi17f-4PMbQXgySfw,oD5F4Zc-GD4WcMAQ6AbLkQ,5.0,0.0,0.0,0.0,"Authentic German restaurant. We tried original Rueben and sampler platter. The Rueben was the best I have ever had and  the pumpernickel bread was great. Hubs had the sampler and loved it, even the applesauce .  Also tried the pretzel bites yummy!! Great food worth the wait",2018-07-08 00:13:59
749,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,12105.0,h4UGJPCbIfUrJdSZTD1hgA,pCURUOOssJ_MmSRKXWnoPg,5.0,0.0,0.0,0.0,"I make the trip to German Village just for the Sausage and Kraut and the cream puffs! I loved seeing them at the Ohio State Fair as well, and knew instantly that that would be my favorite fair food of the summer! A great little german restaurant with an exciting and fun atmosphere and great food! Yum Yum Yum!",2010-07-08 15:35:54
750,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,12650.0,gE_6wh0jUZdjazAkJAQ37w,Cn2CmzWgWa3pOnsryZ8eFw,5.0,0.0,0.0,0.0,"Great Place IF you can find a parking spot. Of Course, at good places, that's always the case.
And this is a VERY good place.
Get the smorgasbord.",2017-09-09 13:47:56
751,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,13131.0,eurwk3lG4H_Axy_SLj62Aw,QErM9Q4mj6hZlvpFh0cmbQ,4.0,0.0,0.0,0.0,Can't go wrong with a bahama mama and finishing your meal with a giant cream puff!,2015-11-18 23:28:08
752,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,13261.0,KJl0FwCIsiCsUz1XThYWrQ,fGcUKozMg_KMSNFupotj0A,5.0,0.0,0.0,0.0,"Food was great, waiter service was decent wait time. Ithe sausage is fantastic which I would have again and again.",2014-09-25 19:27:51
753,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,13804.0,GSJysTFTjwDr3Sf-lffkYg,cRNULlL3cyrbuqKUpA7JXg,5.0,0.0,0.0,0.0,"Amazing service, great atmosphere in a great neighborhood. The food was hot, we had the buffet. Great authentic German fare. Would recommend it to anyone who's into German good and culture.",2018-07-26 14:24:08
754,vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,240 E Kossuth St,Columbus,Ohio,43206,39.9462675588,-82.9910435896,4.0,1354,1,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'None'}","Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Franklin,14805.0,0LoP3rGVTUilwFjKESITFg,z6N0Eh_7aeImGuD-cxMVtg,4.0,3.0,1.0,3.0,"Reviewing Schmidt's Sausage Haus shouldn't be necessary for anyone familiar with Columbus - Schmidt's has been a Columbus staple for over a hundred years and is hands-down the best German food in town, and one of the best overall restaurants as well.  Located, naturally enough, in German Village just south of downtown Columbus, Schmidt's is just off the beaten path and can be slightly difficult to find if you don't know what you're looking for - but it's well worth the search.  German Village is one of Columbus's most interesting and attractive areas, and the Schmidt's building itself is a registered historical landmark.  When you do locate Schmidt's, parking may be difficult, as the lot directly next to the building is small and fills quickly, but there is another lot for further Schmidt's parking just to the East, across the street.

Inside, everything is decorated with an old German feel, from the wooden floors and thick wooden door at the entrance, to the bar with the taps in old ""keg"" facades, to the staff themselves, dressed in old-world German costume.  Due to it's popularity, Schmidt's fills very quickly, but the wait doesn't often get too long.  The popularity also means that the restaurant itself can be somewhat cramped - tables are very close together and servers may bump into you trying to get to their corner tables.  If there is a wait, and you need to kill some time, wander across the street to the fudge shoppe and take a look around - and maybe grab a free sample if you're lucky.

The menu offers a breadth of German cuisine, from schnitzels to spatzels to sandwhiches and, of course, sausages.  Schmidt's signature item is their Bahama Mama - a spiced sausage available in both regular (moderately spicy) and mild (not very spicy), but they've also won awards for their bratwurst, and serve an excellent garlic knocwurst.  The sausage sampler entree offers a half length of each and is a great way to get a taste of each - served with chunky applesauce and hot kraut.  If straight sausage isn't your thing, you can try the ""Mama Ruben"" - a Ruben with a Bahama Mama patty instead of corned beef (or pastrami), and excellent schnitzel as well.  Frequently Schmidt's has a buffet going, which offers all the sausages, some pasta dishes, potato salad, kraut and soups and salads - it's a smallish yet decent selection and a good price.  One thing not available at the buffet, however, is the excellent potato pancakes.  Either order them as your meal's side or as an add-on side - they're not to be missed.  To make them truly grand, try them with the fresh horseradish.  For dessert, well the obvious choice and specialty is the cream puff - ranging from mini cream puffs to jumbo cream puffs, there's a size available for everyone.  Vanilla is always available, and chocolate is frequent as well, but occasionally there are other special flavors... the double chocolate being a highlight.

Service at Schmidt's is most often excellent, though it can suffer slightly during fairly busy times.  Even when ordering the buffet, servers are very attentive to drinks and other needs, such as bringing extra buns and condiments on request.

Schmidt's is a must-do for any fan of German cuisine, from the hardcore to the casual sausage eater.  It's a true Columbus landmark, one of the few remaining, with both the Kahiki and the Jai Alai being torn down for ""progress"".  The prices are great, the service is great, and the setting is great.  The location can be somewhat difficult - at one time there were two other locations, one on Henderson Road and one in Westerville, but sadly both of those have closed and only the original remains.  Thankfully the original seems to be going strong, and will hopefully continue providing incredible German food in a historical setting for years to come!",2007-05-22 01:28:39
